section_code,section_name,division_code,division_name,group_code,group_name,class_code,class_name,subclass_code,subclass_name
K,금융 및 보험업(64~66),64.0,금융업,649.0,기타 금융업,6499.0,그 외 기타 금융업,64991,기금 운영업
K,금융 및 보험업(64~66),64.0,금융업,649.0,기타 금융업,6499.0,그 외 기타 금융업,64992,지주회사
K,금융 및 보험업(64~66),64.0,금융업,649.0,기타 금융업,6499.0,그 외 기타 금융업,64999,그 외 기타 분류 안된 금융업
K,금융 및 보험업(64~66),65.0,보험업,651.0,보험업,6511.0,생명보험업,65110,생명 보험업
K,금융 및 보험업(64~66),65.0,보험업,651.0,보험업,6512.0,손해 및 보증보험업,65121,손해 보험업
K,금융 및 보험업(64~66),65.0,보험업,651.0,보험업,6512.0,손해 및 보증보험업,65122,보증 보험업
K,금융 및 보험업(64~66),65.0,보험업,652.0,재보험업,6520.0,재보험업,65200,재 보험업
K,금융 및 보험업(64~66),65.0,보험업,653.0,공제업,6530.0,공제업,65301,개인 공제업
K,금융 및 보험업(64~66),65.0,보험업,653.0,공제업,6530.0,공제업,65302,사업 공제업
K,금융 및 보험업(64~66),66.0,금융 및 보험관련 서비스업,661.0,금융 지원 서비스업,6611.0,금융시장 관리업,66110,금융시장 관리업
K,금융 및 보험업(64~66),66.0,금융 및 보험관련 서비스업,661.0,금융 지원 서비스업,6612.0,증권 및 선물 중개업,66121,증권 중개업
K,금융 및 보험업(64~66),66.0,금융 및 보험관련 서비스업,661.0,금융 지원 서비스업,6612.0,증권 및 선물 중개업,66122,선물 중개업
K,금융 및 보험업(64~66),66.0,금융 및 보험관련 서비스업,661.0,금융 지원 서비스업,6619.0,기타 금융 지원 서비스업,66191,"증권 발행, 관리, 보관 및 거래 지원 서비스업"
K,금융 및 보험업(64~66),66.0,금융 및 보험관련 서비스업,661.0,금융 지원 서비스업,6619.0,기타 금융 지원 서비스업,66192,투자 자문업 및 투자 일임업
K,금융 및 보험업(64~66),66.0,금융 및 보험관련 서비스업,661.0,금융 지원 서비스업,6619.0,기타 금융 지원 서비스업,66199,그 외 기타 금융 지원 서비스업
K,금융 및 보험업(64~66),66.0,금융 및 보험관련 서비스업,662.0,보험 및 연금관련 서비스업,6620.0,보험 및 연금관련 서비스업,66201,손해 사정업
K,금융 및 보험업(64~66),66.0,금융 및 보험관련 서비스업,662.0,보험 및 연금관련 서비스업,6620.0,보험 및 연금관련 서비스업,66202,보험 대리 및 중개업
K,금융 및 보험업(64~66),66.0,금융 및 보험관련 서비스업,662.0,보험 및 연금관련 서비스업,6620.0,보험 및 연금관련 서비스업,66209,기타 보험 및 연금관련 서비스업
L,부동산업(68),68.0,부동산업,681.0,부동산 임대 및 공급업,6811.0,부동산 임대업,68111,주거용 건물 임대업
L,부동산업(68),68.0,부동산업,681.0,부동산 임대 및 공급업,6811.0,부동산 임대업,68112,비주거용 건물 임대업
L,부동산업(68),68.0,부동산업,681.0,부동산 임대 및 공급업,6811.0,부동산 임대업,68119,기타 부동산 임대업
L,부동산업(68),68.0,부동산업,681.0,부동산 임대 및 공급업,6812.0,부동산 개발 및 공급업,68121,주거용 건물 개발 및 공급업
L,부동산업(68),68.0,부동산업,681.0,부동산 임대 및 공급업,6812.0,부동산 개발 및 공급업,68122,비주거용 건물 개발 및 공급업
L,부동산업(68),68.0,부동산업,681.0,부동산 임대 및 공급업,6812.0,부동산 개발 및 공급업,68129,기타 부동산 개발 및 공급업
L,부동산업(68),68.0,부동산업,682.0,부동산관련 서비스업,6821.0,부동산 관리업,68211,주거용 부동산 관리업
L,부동산업(68),68.0,부동산업,682.0,부동산관련 서비스업,6821.0,부동산 관리업,68212,비주거용 부동산 관리업
L,부동산업(68),68.0,부동산업,682.0,부동산관련 서비스업,6822.0,"부동산 중개, 자문 및 감정 평가업",68221,부동산 중개 및 대리업
L,부동산업(68),68.0,부동산업,682.0,부동산관련 서비스업,6822.0,"부동산 중개, 자문 및 감정 평가업",68222,부동산 투자자문업
L,부동산업(68),68.0,부동산업,682.0,부동산관련 서비스업,6822.0,"부동산 중개, 자문 및 감정 평가업",68223,부동산 감정평가업
L,부동산업(68),68.0,부동산업,682.0,부동산관련 서비스업,6822.0,"부동산 중개, 자문 및 감정 평가업",68224,부동산 분양 대행업
M,"전문, 과학 및 기술 서비스업(70~73)",70.0,연구개발업,701.0,자연과학 및 공학 연구개발업,7011.0,자연과학 연구개발업,70111,"물리, 화학 및 생물학 연구개발업"
M,"전문, 과학 및 기술 서비스업(70~73)",70.0,연구개발업,701.0,자연과학 및 공학 연구개발업,7011.0,자연과학 연구개발업,70112,농림수산학 및 수의학 연구개발업
M,"전문, 과학 및 기술 서비스업(70~73)",70.0,연구개발업,701.0,자연과학 및 공학 연구개발업,7011.0,자연과학 연구개발업,70113,의학 및 약학 연구개발업
M,"전문, 과학 및 기술 서비스업(70~73)",70.0,연구개발업,701.0,자연과학 및 공학 연구개발업,7011.0,자연과학 연구개발업,70119,기타 자연과학 연구개발업
M,"전문, 과학 및 기술 서비스업(70~73)",70.0,연구개발업,701.0,자연과학 및 공학 연구개발업,7012.0,공학 연구개발업,70121,전기ㆍ전자공학 연구개발업
M,"전문, 과학 및 기술 서비스업(70~73)",70.0,연구개발업,701.0,자연과학 및 공학 연구개발업,7012.0,공학 연구개발업,70129,기타 공학 연구개발업
M,"전문, 과학 및 기술 서비스업(70~73)",70.0,연구개발업,701.0,자연과학 및 공학 연구개발업,7013.0,자연과학 및 공학 융합 연구개발업,70130,자연과학 및 공학 융합 연구개발업
M,"전문, 과학 및 기술 서비스업(70~73)",70.0,연구개발업,702.0,인문 및 사회과학 연구개발업,7020.0,인문 및 사회과학 연구개발업,70201,경제 및 경영학 연구개발업
M,"전문, 과학 및 기술 서비스업(70~73)",70.0,연구개발업,702.0,인문 및 사회과학 연구개발업,7020.0,인문 및 사회과학 연구개발업,70209,기타 인문 및 사회과학 연구개발업
M,"전문, 과학 및 기술 서비스업(70~73)",71.0,전문 서비스업,711.0,법무관련 서비스업,7110.0,법무관련 서비스업,71101,변호사업
M,"전문, 과학 및 기술 서비스업(70~73)",71.0,전문 서비스업,711.0,법무관련 서비스업,7110.0,법무관련 서비스업,71102,변리사업
M,"전문, 과학 및 기술 서비스업(70~73)",71.0,전문 서비스업,711.0,법무관련 서비스업,7110.0,법무관련 서비스업,71103,법무사업
M,"전문, 과학 및 기술 서비스업(70~73)",71.0,전문 서비스업,711.0,법무관련 서비스업,7110.0,법무관련 서비스업,71109,기타 법무관련 서비스업
M,"전문, 과학 및 기술 서비스업(70~73)",71.0,전문 서비스업,712.0,회계 및 세무관련 서비스업,7120.0,회계 및 세무관련 서비스업,71201,공인회계사업
M,"전문, 과학 및 기술 서비스업(70~73)",71.0,전문 서비스업,712.0,회계 및 세무관련 서비스업,7120.0,회계 및 세무관련 서비스업,71202,세무사업
M,"전문, 과학 및 기술 서비스업(70~73)",71.0,전문 서비스업,712.0,회계 및 세무관련 서비스업,7120.0,회계 및 세무관련 서비스업,71209,기타 회계 관련 서비스업
M,"전문, 과학 및 기술 서비스업(70~73)",71.0,전문 서비스업,713.0,광고업,7131.0,광고 대행업,71310,광고 대행업
M,"전문, 과학 및 기술 서비스업(70~73)",71.0,전문 서비스업,713.0,광고업,7139.0,기타 광고업,71391,옥외 광고업
M,"전문, 과학 및 기술 서비스업(70~73)",71.0,전문 서비스업,713.0,광고업,7139.0,기타 광고업,71392,"광고물 문안, 도안, 설계 등 작성업"
M,"전문, 과학 및 기술 서비스업(70~73)",71.0,전문 서비스업,713.0,광고업,7139.0,기타 광고업,71399,그 외 기타 광고 관련 서비스업
M,"전문, 과학 및 기술 서비스업(70~73)",71.0,전문 서비스업,714.0,시장 조사 및 여론 조사업,7140.0,시장 조사 및 여론 조사업,71400,시장조사 및 여론조사업
M,"전문, 과학 및 기술 서비스업(70~73)",71.0,전문 서비스업,715.0,회사 본부 및 경영 컨설팅 서비스업,7151.0,회사 본부,71511,제조업 회사 본부
M,"전문, 과학 및 기술 서비스업(70~73)",71.0,전문 서비스업,715.0,회사 본부 및 경영 컨설팅 서비스업,7151.0,회사 본부,71519,기타 산업 회사 본부
M,"전문, 과학 및 기술 서비스업(70~73)",71.0,전문 서비스업,715.0,회사 본부 및 경영 컨설팅 서비스업,7153.0,경영 컨설팅 및 공공 관계 서비스업,71531,경영 컨설팅업
M,"전문, 과학 및 기술 서비스업(70~73)",71.0,전문 서비스업,715.0,회사 본부 및 경영 컨설팅 서비스업,7153.0,경영 컨설팅 및 공공 관계 서비스업,71532,공공관계 서비스업
M,"전문, 과학 및 기술 서비스업(70~73)",71.0,전문 서비스업,716.0,기타 전문 서비스업,7160.0,기타 전문 서비스업,71600,기타 전문 서비스업
M,"전문, 과학 및 기술 서비스업(70~73)",72.0,"건축 기술, 엔지니어링 및 기타 과학기술 서비스업",721.0,"건축 기술, 엔지니어링 및 관련 기술 서비스업",7211.0,건축 및 조경 설계 서비스업,72111,건축설계 및 관련 서비스업
M,"전문, 과학 및 기술 서비스업(70~73)",72.0,"건축 기술, 엔지니어링 및 기타 과학기술 서비스업",721.0,"건축 기술, 엔지니어링 및 관련 기술 서비스업",7211.0,건축 및 조경 설계 서비스업,72112,도시계획 및 조경설계 서비스업
M,"전문, 과학 및 기술 서비스업(70~73)",72.0,"건축 기술, 엔지니어링 및 기타 과학기술 서비스업",721.0,"건축 기술, 엔지니어링 및 관련 기술 서비스업",7212.0,엔지니어링 서비스업,72121,건물 및 토목 엔지니어링 서비스업
M,"전문, 과학 및 기술 서비스업(70~73)",72.0,"건축 기술, 엔지니어링 및 기타 과학기술 서비스업",721.0,"건축 기술, 엔지니어링 및 관련 기술 서비스업",7212.0,엔지니어링 서비스업,72122,환경 관련 엔지니어링 서비스업
M,"전문, 과학 및 기술 서비스업(70~73)",72.0,"건축 기술, 엔지니어링 및 기타 과학기술 서비스업",721.0,"건축 기술, 엔지니어링 및 관련 기술 서비스업",7212.0,엔지니어링 서비스업,72129,기타 엔지니어링 서비스업
M,"전문, 과학 및 기술 서비스업(70~73)",72.0,"건축 기술, 엔지니어링 및 기타 과학기술 서비스업",729.0,기타 과학기술 서비스업,7291.0,"기술 시험, 검사 및 분석업",72911,물질성분 검사 및 분석업
M,"전문, 과학 및 기술 서비스업(70~73)",72.0,"건축 기술, 엔지니어링 및 기타 과학기술 서비스업",729.0,기타 과학기술 서비스업,7291.0,"기술 시험, 검사 및 분석업",72919,"기타 기술 시험, 검사 및 분석업"
M,"전문, 과학 및 기술 서비스업(70~73)",72.0,"건축 기술, 엔지니어링 및 기타 과학기술 서비스업",729.0,기타 과학기술 서비스업,7292.0,"측량, 지질 조사 및 지도 제작업",72921,측량업
M,"전문, 과학 및 기술 서비스업(70~73)",72.0,"건축 기술, 엔지니어링 및 기타 과학기술 서비스업",729.0,기타 과학기술 서비스업,7292.0,"측량, 지질 조사 및 지도 제작업",72922,제도업
M,"전문, 과학 및 기술 서비스업(70~73)",72.0,"건축 기술, 엔지니어링 및 기타 과학기술 서비스업",729.0,기타 과학기술 서비스업,7292.0,"측량, 지질 조사 및 지도 제작업",72923,지질 조사·탐사 및 지도 제작업
M,"전문, 과학 및 기술 서비스업(70~73)",73.0,"기타 전문, 과학 및 기술 서비스업",731.0,수의업,7310.0,수의업,73100,수의업
M,"전문, 과학 및 기술 서비스업(70~73)",73.0,"기타 전문, 과학 및 기술 서비스업",732.0,전문 디자인업,7320.0,전문 디자인업,73201,인테리어 디자인업
M,"전문, 과학 및 기술 서비스업(70~73)",73.0,"기타 전문, 과학 및 기술 서비스업",732.0,전문 디자인업,7320.0,전문 디자인업,73202,제품 디자인업
M,"전문, 과학 및 기술 서비스업(70~73)",73.0,"기타 전문, 과학 및 기술 서비스업",732.0,전문 디자인업,7320.0,전문 디자인업,73203,시각 디자인업
M,"전문, 과학 및 기술 서비스업(70~73)",73.0,"기타 전문, 과학 및 기술 서비스업",732.0,전문 디자인업,7320.0,전문 디자인업,73209,"패션, 섬유류 및 기타 전문 디자인업"
M,"전문, 과학 및 기술 서비스업(70~73)",73.0,"기타 전문, 과학 및 기술 서비스업",733.0,사진 촬영 및 처리업,7330.0,사진 촬영 및 처리업,73301,인물사진 및 행사용 영상 촬영업
M,"전문, 과학 및 기술 서비스업(70~73)",73.0,"기타 전문, 과학 및 기술 서비스업",733.0,사진 촬영 및 처리업,7330.0,사진 촬영 및 처리업,73302,상업용 사진 촬영업
M,"전문, 과학 및 기술 서비스업(70~73)",73.0,"기타 전문, 과학 및 기술 서비스업",733.0,사진 촬영 및 처리업,7330.0,사진 촬영 및 처리업,73303,사진 처리업
M,"전문, 과학 및 기술 서비스업(70~73)",73.0,"기타 전문, 과학 및 기술 서비스업",739.0,"그 외 기타 전문, 과학 및 기술 서비스업",7390.0,"그 외 기타 전문, 과학 및 기술 서비스업",73901,매니저업
M,"전문, 과학 및 기술 서비스업(70~73)",73.0,"기타 전문, 과학 및 기술 서비스업",739.0,"그 외 기타 전문, 과학 및 기술 서비스업",7390.0,"그 외 기타 전문, 과학 및 기술 서비스업",73902,번역 및 통역 서비스업
M,"전문, 과학 및 기술 서비스업(70~73)",73.0,"기타 전문, 과학 및 기술 서비스업",739.0,"그 외 기타 전문, 과학 및 기술 서비스업",7390.0,"그 외 기타 전문, 과학 및 기술 서비스업",73903,사업 및 무형 재산권 중개업
M,"전문, 과학 및 기술 서비스업(70~73)",73.0,"기타 전문, 과학 및 기술 서비스업",739.0,"그 외 기타 전문, 과학 및 기술 서비스업",7390.0,"그 외 기타 전문, 과학 및 기술 서비스업",73904,"물품 감정, 계량 및 견본 추출업"
M,"전문, 과학 및 기술 서비스업(70~73)",73.0,"기타 전문, 과학 및 기술 서비스업",739.0,"그 외 기타 전문, 과학 및 기술 서비스업",7390.0,"그 외 기타 전문, 과학 및 기술 서비스업",73905,고고유산 조사연구 서비스업
M,"전문, 과학 및 기술 서비스업(70~73)",73.0,"기타 전문, 과학 및 기술 서비스업",739.0,"그 외 기타 전문, 과학 및 기술 서비스업",7390.0,"그 외 기타 전문, 과학 및 기술 서비스업",73909,"그 외 기타 분류 안된 전문, 과학 및 기술 서비스업"
N,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",74.0,사업시설 관리 및 조경 서비스업,741.0,사업시설 유지ㆍ관리 서비스업,7410.0,사업시설 유지ㆍ관리 서비스업,74100,사업시설 유지ㆍ관리 서비스업
N,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",74.0,사업시설 관리 및 조경 서비스업,742.0,건물ㆍ산업설비 청소 및 방제 서비스업,7421.0,건물 및 산업설비 청소업,74211,건축물 일반 청소업
N,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",74.0,사업시설 관리 및 조경 서비스업,742.0,건물ㆍ산업설비 청소 및 방제 서비스업,7421.0,건물 및 산업설비 청소업,74212,"산업설비, 운송장비 및 공공장소 청소업"
N,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",74.0,사업시설 관리 및 조경 서비스업,742.0,건물ㆍ산업설비 청소 및 방제 서비스업,7422.0,"소독, 구충 및 방제 서비스업",74220,"소독, 구충 및 방제 서비스업"
N,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",74.0,사업시설 관리 및 조경 서비스업,743.0,조경관리 및 유지 서비스업,7430.0,조경관리 및 유지 서비스업,74300,조경 관리 및 유지 서비스업
N,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",75.0,사업 지원 서비스업,751.0,고용 알선 및 인력 공급업,7511.0,고용 알선업,75110,고용 알선업
N,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",75.0,사업 지원 서비스업,751.0,고용 알선 및 인력 공급업,7512.0,인력 공급업,75121,임시 및 일용 인력 공급업
N,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",75.0,사업 지원 서비스업,751.0,고용 알선 및 인력 공급업,7512.0,인력 공급업,75122,상용 인력 공급 및 인사관리 서비스업
N,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",75.0,사업 지원 서비스업,752.0,여행사 및 기타 여행 보조 서비스업,7521.0,여행사업,75210,여행사업
N,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",75.0,사업 지원 서비스업,752.0,여행사 및 기타 여행 보조 서비스업,7529.0,기타 여행 보조 및 예약 서비스업,75290,기타 여행 보조 및 예약 서비스업
N,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",75.0,사업 지원 서비스업,753.0,"경비, 경호 및 탐정업",7531.0,경비 및 경호 서비스업,75310,경비 및 경호 서비스업
N,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",75.0,사업 지원 서비스업,753.0,"경비, 경호 및 탐정업",7532.0,보안 시스템 서비스업,75320,보안시스템 서비스업
N,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",75.0,사업 지원 서비스업,753.0,"경비, 경호 및 탐정업",7533.0,탐정 및 조사 서비스업,75330,탐정 및 조사 서비스업
N,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",75.0,사업 지원 서비스업,759.0,기타 사업 지원 서비스업,7591.0,사무 지원 서비스업,75911,문서 작성 및 복사업
N,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",75.0,사업 지원 서비스업,759.0,기타 사업 지원 서비스업,7591.0,사무 지원 서비스업,75919,기타 사무지원 서비스업
N,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",75.0,사업 지원 서비스업,759.0,기타 사업 지원 서비스업,7599.0,그 외 기타 사업 지원 서비스업,75991,콜센터 및 텔레마케팅 서비스업
N,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",75.0,사업 지원 서비스업,759.0,기타 사업 지원 서비스업,7599.0,그 외 기타 사업 지원 서비스업,75992,"전시, 컨벤션 및 행사 대행업"
N,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",75.0,사업 지원 서비스업,759.0,기타 사업 지원 서비스업,7599.0,그 외 기타 사업 지원 서비스업,75993,신용 조사 및 추심 대행업
N,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",75.0,사업 지원 서비스업,759.0,기타 사업 지원 서비스업,7599.0,그 외 기타 사업 지원 서비스업,75994,포장 및 충전업
N,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",75.0,사업 지원 서비스업,759.0,기타 사업 지원 서비스업,7599.0,그 외 기타 사업 지원 서비스업,75995,온라인 활용 마케팅 및 관련 사업지원 서비스업
N,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",75.0,사업 지원 서비스업,759.0,기타 사업 지원 서비스업,7599.0,그 외 기타 사업 지원 서비스업,75999,그 외 기타 분류 안된 사업지원 서비스업
N,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",76.0,임대업; 부동산 제외,761.0,운송장비 임대업,7611.0,자동차 임대업,76110,자동차 임대업
N,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",76.0,임대업; 부동산 제외,761.0,운송장비 임대업,7619.0,기타 운송장비 임대업,76190,기타 운송장비 임대업
N,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",76.0,임대업; 부동산 제외,762.0,개인 및 가정용품 임대업,7621.0,스포츠 및 레크리에이션 용품 임대업,76210,스포츠 및 레크리에이션 용품 임대업
N,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",76.0,임대업; 부동산 제외,762.0,개인 및 가정용품 임대업,7622.0,음반 및 비디오물 임대업,76220,음반 및 비디오물 임대업
N,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",76.0,임대업; 부동산 제외,762.0,개인 및 가정용품 임대업,7629.0,기타 개인 및 가정용품 임대업,76291,서적 임대업
N,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",76.0,임대업; 부동산 제외,762.0,개인 및 가정용품 임대업,7629.0,기타 개인 및 가정용품 임대업,76292,의류 임대업
N,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",76.0,임대업; 부동산 제외,762.0,개인 및 가정용품 임대업,7629.0,기타 개인 및 가정용품 임대업,76299,그 외 기타 개인 및 가정용품 임대업
N,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",76.0,임대업; 부동산 제외,763.0,산업용 기계 및 장비 임대업,7631.0,건설 및 토목공사용 기계ㆍ장비 임대업,76310,건설 및 토목공사용 기계ㆍ장비 임대업
N,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",76.0,임대업; 부동산 제외,763.0,산업용 기계 및 장비 임대업,7632.0,컴퓨터 및 사무용 기계ㆍ장비 임대업,76320,컴퓨터 및 사무용 기계ㆍ장비 임대업
N,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",76.0,임대업; 부동산 제외,763.0,산업용 기계 및 장비 임대업,7639.0,기타 산업용 기계 및 장비 임대업,76390,기타 산업용 기계 및 장비 임대업
N,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",76.0,임대업; 부동산 제외,764.0,무형 재산권 임대업,7640.0,무형 재산권 임대업,76400,무형재산권 임대업
O,"공공 행정, 국방 및 사회보장 행정(84)",84.0,"공공 행정, 국방 및 사회보장 행정",841.0,입법 및 일반 정부 행정,8411.0,일반 공공 행정,84111,입법기관
O,"공공 행정, 국방 및 사회보장 행정(84)",84.0,"공공 행정, 국방 및 사회보장 행정",841.0,입법 및 일반 정부 행정,8411.0,일반 공공 행정,84112,중앙 최고 집행기관
O,"공공 행정, 국방 및 사회보장 행정(84)",84.0,"공공 행정, 국방 및 사회보장 행정",841.0,입법 및 일반 정부 행정,8411.0,일반 공공 행정,84113,지방행정 집행기관
O,"공공 행정, 국방 및 사회보장 행정(84)",84.0,"공공 행정, 국방 및 사회보장 행정",841.0,입법 및 일반 정부 행정,8411.0,일반 공공 행정,84114,재정 및 경제정책 행정
O,"공공 행정, 국방 및 사회보장 행정(84)",84.0,"공공 행정, 국방 및 사회보장 행정",841.0,입법 및 일반 정부 행정,8411.0,일반 공공 행정,84119,기타 일반 공공 행정
O,"공공 행정, 국방 및 사회보장 행정(84)",84.0,"공공 행정, 국방 및 사회보장 행정",841.0,입법 및 일반 정부 행정,8412.0,정부기관 일반 보조 행정,84120,정부기관 일반 보조 행정
O,"공공 행정, 국방 및 사회보장 행정(84)",84.0,"공공 행정, 국방 및 사회보장 행정",842.0,사회 및 산업정책 행정,8421.0,사회서비스 관리 행정,84211,교육 행정
O,"공공 행정, 국방 및 사회보장 행정(84)",84.0,"공공 행정, 국방 및 사회보장 행정",842.0,사회 및 산업정책 행정,8421.0,사회서비스 관리 행정,84212,문화 및 관광 행정
O,"공공 행정, 국방 및 사회보장 행정(84)",84.0,"공공 행정, 국방 및 사회보장 행정",842.0,사회 및 산업정책 행정,8421.0,사회서비스 관리 행정,84213,환경 행정
O,"공공 행정, 국방 및 사회보장 행정(84)",84.0,"공공 행정, 국방 및 사회보장 행정",842.0,사회 및 산업정책 행정,8421.0,사회서비스 관리 행정,84214,보건 및 복지 행정
O,"공공 행정, 국방 및 사회보장 행정(84)",84.0,"공공 행정, 국방 및 사회보장 행정",842.0,사회 및 산업정책 행정,8421.0,사회서비스 관리 행정,84219,기타 사회서비스 관리 행정
O,"공공 행정, 국방 및 사회보장 행정(84)",84.0,"공공 행정, 국방 및 사회보장 행정",842.0,사회 및 산업정책 행정,8422.0,노동 및 산업 진흥 행정,84221,노동 행정
O,"공공 행정, 국방 및 사회보장 행정(84)",84.0,"공공 행정, 국방 및 사회보장 행정",842.0,사회 및 산업정책 행정,8422.0,노동 및 산업 진흥 행정,84222,농림수산 행정
O,"공공 행정, 국방 및 사회보장 행정(84)",84.0,"공공 행정, 국방 및 사회보장 행정",842.0,사회 및 산업정책 행정,8422.0,노동 및 산업 진흥 행정,84223,건설 및 운송 행정
O,"공공 행정, 국방 및 사회보장 행정(84)",84.0,"공공 행정, 국방 및 사회보장 행정",842.0,사회 및 산업정책 행정,8422.0,노동 및 산업 진흥 행정,84224,우편 및 통신행정
O,"공공 행정, 국방 및 사회보장 행정(84)",84.0,"공공 행정, 국방 및 사회보장 행정",842.0,사회 및 산업정책 행정,8422.0,노동 및 산업 진흥 행정,84229,기타 산업진흥 행정
O,"공공 행정, 국방 및 사회보장 행정(84)",84.0,"공공 행정, 국방 및 사회보장 행정",843.0,외무 및 국방 행정,8431.0,외무 행정,84310,외무 행정
O,"공공 행정, 국방 및 사회보장 행정(84)",84.0,"공공 행정, 국방 및 사회보장 행정",843.0,외무 및 국방 행정,8432.0,국방 행정,84320,국방 행정
O,"공공 행정, 국방 및 사회보장 행정(84)",84.0,"공공 행정, 국방 및 사회보장 행정",844.0,사법 및 공공 질서 행정,8440.0,사법 및 공공 질서 행정,84401,법원
O,"공공 행정, 국방 및 사회보장 행정(84)",84.0,"공공 행정, 국방 및 사회보장 행정",844.0,사법 및 공공 질서 행정,8440.0,사법 및 공공 질서 행정,84402,검찰
O,"공공 행정, 국방 및 사회보장 행정(84)",84.0,"공공 행정, 국방 및 사회보장 행정",844.0,사법 및 공공 질서 행정,8440.0,사법 및 공공 질서 행정,84403,교도기관
O,"공공 행정, 국방 및 사회보장 행정(84)",84.0,"공공 행정, 국방 및 사회보장 행정",844.0,사법 및 공공 질서 행정,8440.0,사법 및 공공 질서 행정,84404,경찰
O,"공공 행정, 국방 및 사회보장 행정(84)",84.0,"공공 행정, 국방 및 사회보장 행정",844.0,사법 및 공공 질서 행정,8440.0,사법 및 공공 질서 행정,84405,소방서
O,"공공 행정, 국방 및 사회보장 행정(84)",84.0,"공공 행정, 국방 및 사회보장 행정",844.0,사법 및 공공 질서 행정,8440.0,사법 및 공공 질서 행정,84409,기타 사법 및 공공질서 행정
O,"공공 행정, 국방 및 사회보장 행정(84)",84.0,"공공 행정, 국방 및 사회보장 행정",845.0,사회보장 행정,8450.0,사회보장 행정,84500,사회보장 행정
O,"공공 행정, 국방 및 사회보장 행정(84)",84.0,"공공 행정, 국방 및 사회보장 행정",846.0,사회보장보험업 및 연금업,8461.0,사회보장 보험업,84611,건강보험업
O,"공공 행정, 국방 및 사회보장 행정(84)",84.0,"공공 행정, 국방 및 사회보장 행정",846.0,사회보장보험업 및 연금업,8461.0,사회보장 보험업,84619,산업 재해 및 기타 사회보장보험업
O,"공공 행정, 국방 및 사회보장 행정(84)",84.0,"공공 행정, 국방 및 사회보장 행정",846.0,사회보장보험업 및 연금업,8462.0,연금업,84620,연금업
P,교육 서비스업(85),85.0,교육 서비스업,851.0,초등 교육기관,8511.0,유아 교육기관,85110,유아 교육기관
P,교육 서비스업(85),85.0,교육 서비스업,851.0,초등 교육기관,8512.0,초등학교,85120,초등학교
P,교육 서비스업(85),85.0,교육 서비스업,852.0,중등 교육기관,8521.0,일반 중등 교육기관,85211,중학교
P,교육 서비스업(85),85.0,교육 서비스업,852.0,중등 교육기관,8521.0,일반 중등 교육기관,85212,일반 고등학교
P,교육 서비스업(85),85.0,교육 서비스업,852.0,중등 교육기관,8522.0,특성화 고등학교,85221,상업 및 정보산업 특성화 고등학교
P,교육 서비스업(85),85.0,교육 서비스업,852.0,중등 교육기관,8522.0,특성화 고등학교,85222,공업 특성화 고등학교
P,교육 서비스업(85),85.0,교육 서비스업,852.0,중등 교육기관,8522.0,특성화 고등학교,85229,기타 특성화 고등학교
P,교육 서비스업(85),85.0,교육 서비스업,853.0,고등 교육기관,8530.0,고등 교육기관,85301,전문대학
P,교육 서비스업(85),85.0,교육 서비스업,853.0,고등 교육기관,8530.0,고등 교육기관,85302,대학교
P,교육 서비스업(85),85.0,교육 서비스업,853.0,고등 교육기관,8530.0,고등 교육기관,85303,대학원
P,교육 서비스업(85),85.0,교육 서비스업,854.0,"특수학교, 외국인학교 및 대안학교",8541.0,특수학교,85410,특수학교
